Exploding Kitten,Attack,Skip,Favor,Shuffle,See-The-Future,Draw-From-Bottom,Defuse,Taco,Watermelon,Potato,Beard,Rainbow,Last Card Played Index,Cards in Deck,Attack Winrate,Skip Winrate,Favor Winrate,Shuffle Winrate,See-The-Future Winrate,Draw-From-Bottom Winrate,Defuse Winrate,Taco Winrate,Watermelon Winrate,Potato Winrate,Beard Winrate,Rainbow Winrate,Draw Winrate
0,1,1,0,1,0,0,3,1,2,1,0,1,11,19,0.4,0.125,0,0.6666666666666666,0,0,0,0,0.8571428571428571,0,0,0,0.16666666666666666
0,1,1,0,1,0,0,3,1,1,1,2,1,4,19,0.16666666666666666,0.4444444444444444,0,0.7857142857142857,0,0,0,0,0,0,0.6363636363636364,0,0.23076923076923078
0,1,1,0,1,0,0,3,1,1,1,2,1,1,20,0.4444444444444444,0.6363636363636364,0,0.918918918918919,0,0,0,0,0,0,0.5555555555555556,0,0.6666666666666666
0,1,1,0,1,0,0,3,2,1,1,2,1,1,19,0.6666666666666666,0.3333333333333333,0,0.8,0,0,0,0.5,0,0,0.0,0,0.25
0,1,1,0,1,0,0,3,1,1,1,0,2,11,20,0.25,0.95,0,0.625,0,0,0,0,0,0,0,0.7777777777777778,0.4
0,0,1,0,0,0,0,2,1,1,2,2,2,3,19,0,0.14285714285714285,0,0,0,0,0,0,0,0.8,0.8,0.3333333333333333,0.3333333333333333
0,0,1,0,1,0,0,3,1,1,0,2,2,10,17,0,0.2111111111111111,0,0.7169811320754716,0,0,0,0,0,0,0.7721518987341772,0.8596491228070176,0.6129032258064516
0,0,1,0,1,0,0,3,1,1,2,2,1,4,17,0,0.2602040816326531,0,0.7425742574257426,0,0,0,0,0,0.704225352112676,0.793733681462141,0,0.2028985507246377
0,0,1,0,1,0,0,3,1,1,2,2,1,1,18,0,0.7291666666666666,0,0.8446601941747572,0,0,0,0,0,0.8214285714285714,0.7868852459016393,0,0.865546218487395
0,0,2,0,1,0,0,3,1,1,2,2,1,1,17,0,0.05,0,0.7,0,0,0,0,0,0.7857142857142857,0.9,0,0.5
0,1,1,0,1,0,0,3,1,1,2,0,1,11,17,0.3,0.42857142857142855,0,0.4,0,0,0,0,0,0.6666666666666666,0,0,0.7
0,1,1,0,1,0,0,3,1,1,2,0,1,1,18,0.2222222222222222,0.75,0,0.75,0,0,0,0,0,0.5714285714285714,0,0,0.625
0,0,1,0,1,0,0,3,2,1,1,2,1,1,18,0,0.8636363636363636,0,0.8636363636363636,0,0,0,0.7142857142857143,0,0,0.8695652173913043,0,0.6
0,0,1,0,1,0,0,3,2,1,2,2,1,1,17,0,0.5,0,0.25,0,0,0,0.8571428571428571,0,0.8571428571428571,0.7272727272727273,0,0.8571428571428571
0,0,1,0,1,0,0,3,2,1,2,2,1,1,18,0,1.0,0,1.0,0,0,0,1.0,0,0.5,1.0,0,0.6666666666666666
0,1,1,0,1,0,0,3,2,0,1,0,1,9,19,1.0,1.0,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333
0,1,1,0,1,0,0,3,1,1,2,2,1,1,18,0,1.0,0,1.0,0,0,0,0,0,1.0,1.0,0,1.0
0,1,1,0,1,0,0,3,1,1,2,2,1,1,19,1.0,1.0,0,0.5,0,0,0,0,0,0.6666666666666666,1.0,0,0.25
0,0,1,0,1,0,0,3,2,1,1,2,1,1,19,0,1.0,0,1.0,0,0,0,1.0,0,0,1.0,0,1.0
0,2,0,0,1,0,0,1,0,2,0,2,1,1,19,0.875,0,0,0.3333333333333333,0,0,0,0,0.5161290322580645,0,0.4,0,0.5384615384615384
0,1,1,0,2,0,0,3,1,0,1,2,1,1,19,0.14285714285714285,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0.8,0,0.3333333333333333
0,0,1,0,1,0,0,3,1,2,2,0,1,11,17,0,0.18681318681318682,0,0.8131868131868132,0,0,0,0,0.6571428571428571,0.7727272727272727,0,0,0.1717171717171717
0,1,1,0,1,0,0,3,1,1,0,2,1,10,17,0.2571428571428571,0.34782608695652173,0,0.7333333333333333,0,0,0,0,0,0,0.7037037037037037,0,0.3076923076923077
0,0,1,0,1,0,0,3,1,1,2,2,2,1,17,0,0.07692307692307693,0,0.7692307692307693,0,0,0,0,0,0.8695652173913043,0.9130434782608695,0.85,0.23076923076923078
0,0,1,0,1,0,0,3,2,1,1,0,2,11,18,0,1.0,0,1.0,0,0,0,1.0,0,0,0,0.8,0.6666666666666666
0,0,1,0,1,0,0,3,2,1,1,2,2,1,18,0,1.0,0,1.0,0,0,0,1.0,0,0,1.0,1.0,1.0
0,0,1,0,2,0,0,3,2,1,2,0,1,11,17,0,0.5,0,1.0,0,0,0,0.5,0,1.0,0,0,0.5
0,0,1,0,1,0,0,3,2,1,2,2,1,4,17,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0.5,0,0.5,0.875,0,0.1111111111111111
0,0,1,0,1,0,0,3,2,1,2,2,1,1,18,0,1.0,0,0.5,0,0,0,1.0,0,1.0,0.6666666666666666,0,1.0
0,0,1,0,1,0,0,3,2,2,2,0,1,1,18,0,1.0,0,1.0,0,0,0,1.0,1.0,1.0,0,0,1.0
