Exploding Kitten,Attack,Skip,Favor,Shuffle,See-The-Future,Draw-From-Bottom,Defuse,Taco,Watermelon,Potato,Beard,Rainbow,Last Card Played Index,Cards in Deck,Attack Winrate,Skip Winrate,Favor Winrate,Shuffle Winrate,See-The-Future Winrate,Draw-From-Bottom Winrate,Defuse Winrate,Taco Winrate,Watermelon Winrate,Potato Winrate,Beard Winrate,Rainbow Winrate,Draw Winrate
0,2,2,0,2,0,0,1,1,2,0,1,0,1,22,0.6875,0.6329113924050633,0,0.32608695652173914,0,0,0,0,0.46647869674185466,0,0,0,0.6380090497737556
0,1,1,1,0,0,0,1,2,0,1,0,0,3,23,0.3735632183908046,0.3445378151260504,0.7317460317460317,0,0,0,0,0.5531914893617021,0,0,0,0,0.378698224852071
0,2,2,0,2,0,0,1,1,2,0,1,0,1,21,0.7647058823529411,0.7368421052631579,0,0.09090909090909091,0,0,0,0,0.44680851063829785,0,0,0,0.6296296296296297
0,2,2,0,2,0,0,1,1,2,0,1,0,2,22,0.45454545454545453,0.7,0,0.4166666666666667,0,0,0,0,0.5454545454545454,0,0,0,1.0
0,2,1,1,1,0,0,1,1,1,0,0,0,11,23,0.6231884057971014,0.65,0.48841519925857274,0.44124168514412415,0,0,0,0,0,0,0,0,0.4833589349718382
0,2,1,1,1,0,0,1,1,1,0,1,0,4,21,0.875,0.8,0.2,0.4444444444444444,0,0,0,0,0,0,0,0,0.875
0,2,1,1,1,0,0,1,1,1,0,1,0,2,22,0.75,0.8333333333333334,0.5,0.2,0,0,0,0,0,0,0,0,1.0
0,1,2,1,1,0,0,1,2,0,1,0,0,3,23,0.30434782608695654,0.26666666666666666,0.5333333333333333,0.7241379310344828,0,0,0,0.45454545454545453,0,0,0,0,0.21621621621621623
0,1,2,2,1,0,0,2,1,0,1,0,0,1,23,0.08695652173913043,0.6,0.75,0.7272727272727273,0,0,0,0,0,0,0,0,0.08695652173913043
0,1,2,1,1,0,0,1,1,1,1,0,0,3,24,0.375,0.4,0.9444444444444444,0.75,0,0,0,0,0,0,0,0,0.7
0,1,1,2,1,0,0,1,1,0,1,0,0,2,24,0.25,0.5,0.75,0.6,0,0,0,0,0,0,0,0,0.6666666666666666
0,1,2,1,1,0,0,1,2,0,1,0,0,3,23,0.6,0.5263157894736842,0.35714285714285715,0.5714285714285714,0,0,0,0.7068965517241379,0,0,0,0,0.3333333333333333
0,1,2,1,1,0,0,1,2,0,1,0,0,1,24,0.125,0.8333333333333334,0.7,0.8333333333333334,0,0,0,0.0,0,0,0,0,0.25
0,1,1,1,0,0,0,1,2,0,1,0,0,2,24,0.3870967741935484,0.3333333333333333,0.47058823529411764,0,0,0,0,0.6739130434782609,0,0,0,0,0.2537313432835821
0,1,1,1,0,0,0,1,2,0,1,0,0,1,25,0.2962962962962963,0.6388888888888888,0.746268656716418,0,0,0,0,0.4375,0,0,0,0,0.6666666666666666
0,1,1,2,1,0,0,1,1,0,1,0,0,1,24,0.28888888888888886,0.3793103448275862,0.7291666666666666,0.7619047619047619,0,0,0,0,0,0,0,0,0.26
