Exploding Kitten,Attack,Skip,Favor,Shuffle,See-The-Future,Draw-From-Bottom,Defuse,Taco,Watermelon,Potato,Beard,Rainbow,Last Card Played Index,Cards in Deck,Attack Winrate,Skip Winrate,Favor Winrate,Shuffle Winrate,See-The-Future Winrate,Draw-From-Bottom Winrate,Defuse Winrate,Taco Winrate,Watermelon Winrate,Potato Winrate,Beard Winrate,Rainbow Winrate,Draw Winrate
0,0,0,1,0,0,0,1,0,2,0,1,1,8,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,0,0,1,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,2,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,2,0,1,0,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,1,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,2,0,1,0,1,1,7,1,0,0,0,0,0,0,0.9524752475247524,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,2,0,1,1,3,1,0,0,0,0,0,0,0,0,0.07389162561576355,0,0,0,0.07710280373831775
0,1,1,0,0,0,0,1,0,1,1,1,1,4,2,0,0,0,0,0,0,0.8,0,0,0,0,0,0
0,0,0,1,0,0,0,2,0,1,0,1,1,2,2,0,0,0.26666666666666666,0,0,0,0,0,0,0,0,0,0.12
0,0,0,1,0,0,0,2,0,1,0,1,1,1,2,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.7142857142857143
0,1,0,0,1,0,0,1,0,1,1,1,1,2,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,2,0,2,0,1,1,3,2,0,0,0,0,0,0,0,0,0.7692307692307693,0,0,0,1.0
0,0,0,1,0,0,0,2,0,1,1,1,1,1,1,0,0,0.9090909090909091,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,2,0,1,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0,0,0,0,0,0,0,2,0,1,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0.055710306406685235,0,0.05263157894736842
0,1,1,0,0,0,0,1,0,1,1,0,1,4,2,0.6666666666666666,0.5,0,0,0,0,0,0,0,0,0,0,0.6
0,0,0,0,0,0,0,2,0,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0.5833333333333334
0,0,0,0,0,0,0,2,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0.9,0,0.0
0,1,0,0,1,0,0,1,0,1,1,0,1,7,2,1.0,0,0,0.4,0,0,0,0,0,0,0,0,0.0678391959798995
0,1,0,0,1,0,0,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0.5384615384615384,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,1,1,0,1,4,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776
0,0,0,0,0,0,0,3,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,1,2,1,0,2,1,7,2,0,0,0,0,0,0,0,0.5666666666666667,0,0,0.0,0,0.125
0,0,0,0,0,0,0,1,2,1,0,2,1,4,1,0,0,0,0,0,0,0,0.08300395256916997,0,0,0.04702970297029703,0,0.028846153846153848
0,0,0,0,0,0,0,1,2,1,0,2,1,2,2,0,0,0,0,0,0,0,0.5333333333333333,0,0,0.4,0,0.6
0,0,0,0,0,0,0,1,2,1,0,2,1,1,2,0,0,0,0,0,0,0,0.42857142857142855,0,0,0.3333333333333333,0,0.3888888888888889
0,0,0,0,0,0,0,1,2,1,0,2,1,2,2,0,0,0,0,0,0,0.8936170212765957,0,0,0,0,0,0
0,0,0,0,0,0,0,2,2,1,0,0,1,11,2,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0.24242424242424243
0,0,0,0,0,0,0,2,0,1,0,2,1,8,2,0,0,0,0,0,0,0,0,0,0,0.2625,0,0.07692307692307693
0,0,0,0,0,0,0,1,2,1,0,2,1,1,2,0,0,0,0,0,0,0.34615384615384615,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,1,0,0,2,11,2,0,0,0,0,0,0,0,0.5,0,0,0,0.0,0.0
0,0,0,0,1,0,0,1,0,1,0,2,1,8,2,0,0,0,0.0,0,0,0,0,0,0,0.2,0,0.0
0,0,0,0,0,0,0,2,2,1,0,0,1,7,1,0,0,0,0,0,0,0,0.05179282868525897,0,0,0,0,0.06752411575562701
0,1,1,0,0,0,0,1,0,1,1,0,1,4,2,0.25925925925925924,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,2,2,1,0,0,1,2,2,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0.7934782608695652
0,0,0,0,0,0,0,2,2,1,0,0,1,1,2,0,0,0,0,0,0,0,1.0,0,0,0,0,0.6666666666666666
0,1,1,0,1,0,0,1,0,1,0,0,1,7,2,0.014563106796116505,0.06611570247933884,0,0.8461538461538461,0,0,0,0,0,0,0,0,0.4166666666666667
0,0,0,0,0,0,0,2,0,1,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0.030973451327433628,0,0.06860158311345646
0,1,1,0,0,0,0,1,0,1,1,0,1,4,2,1.0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0,0,0,2,0,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.5
0,0,0,0,0,0,0,2,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0,0.25
0,1,1,0,1,0,0,1,0,0,1,0,1,7,2,0.07407407407407407,0.8,0,0.4,0,0,0,0,0,0,0,0,0.4
0,0,0,0,0,0,0,3,0,0,1,0,1,9,2,0,0,0,0,0,0,0.9116719242902208,0,0,0,0,0,0
0,0,0,1,0,0,0,2,2,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,1,0,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,1,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,1,0,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,1,0,1,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,1,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,1,0,1,1,1,1,3,1,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,0,1,0,1,1,1,1,8,2,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,1,0,1,0,0,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,1,1,0,0,0,0,2,0,1,2,1,1,7,1,0.08035714285714286,0.058823529411764705,0,0,0,0,0,0,0,0.9959016393442623,0,0,0.9047619047619048
0,0,0,1,0,0,0,1,0,2,0,1,1,8,1,0,0,0,0,0,0,0.9393939393939394,0,0,0,0,0,0
0,0,0,1,0,0,0,2,0,0,0,1,1,9,1,0,0,0.07954545454545454,0,0,0,0,0,0,0,0,0,0.07602339181286549
0,0,0,0,0,0,0,1,0,2,0,1,2,3,1,0,0,0,0,0,0,0,0,0.017857142857142856,0,0,0.0,0.04477611940298507
0,0,0,0,0,0,0,2,2,1,0,1,1,3,1,0,0,0,0,0,0,0.9367088607594937,0,0,0,0,0,0
0,0,1,0,0,0,0,2,0,1,0,1,1,8,1,0,0.9425287356321839,0,0,0,0,0,0,0,0,0,0,0.030303030303030304
0,1,0,0,0,0,0,2,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
